Time,PM25,Temp,WindSpeed,WindDir
2017-07-01 00:00:00,15.333333333333334,27.73333333333333,16.0,258.3333333333333
2017-07-01 06:00:00,23.333333333333332,28.933333333333334,17.166666666666668,240.0
2017-07-01 12:00:00,13.166666666666666,32.733333333333334,18.666666666666668,255.83333333333334
2017-07-01 18:00:00,14.5,29.383333333333336,26.166666666666668,257.5
2017-07-02 00:00:00,17.166666666666664,27.700000000000003,19.5,260.8333333333333
2017-07-02 06:00:00,28.666666666666668,28.599999999999998,18.333333333333332,245.0
2017-07-02 12:00:00,14.83333333333333,32.36666666666667,23.666666666666668,260.8333333333333
2017-07-02 18:00:00,12.833333333333334,29.349999999999998,35.333333333333336,281.6666666666667
2017-07-03 00:00:00,11.166666666666666,27.666666666666668,32.833333333333336,288.3333333333333
2017-07-03 06:00:00,20.666666666666668,29.133333333333336,26.833333333333332,275.0
2017-07-03 12:00:00,17.333333333333332,33.016666666666666,22.833333333333332,277.5
2017-07-03 18:00:00,15.666666666666666,29.7,30.333333333333332,271.6666666666667
2017-07-04 00:00:00,16.666666666666664,27.55,35.666666666666664,277.5
2017-07-04 06:00:00,19.166666666666668,28.650000000000002,32.0,272.5
2017-07-04 12:00:00,15.166666666666666,30.866666666666664,26.0,276.6666666666667
2017-07-04 18:00:00,15.166666666666666,28.150000000000002,30.5,282.5
2017-07-05 00:00:00,15.999999999999998,26.25,32.166666666666664,274.1666666666667
2017-07-05 06:00:00,20.5,27.5,27.333333333333332,259.1666666666667
2017-07-05 12:00:00,15.33333333333333,29.266666666666666,39.833333333333336,260.0
2017-07-05 18:00:00,13.0,28.383333333333336,36.833333333333336,269.1666666666667
2017-07-06 00:00:00,17.666666666666668,26.933333333333334,29.833333333333332,263.3333333333333
2017-07-06 06:00:00,17.499999999999996,28.433333333333334,31.333333333333332,255.83333333333334
2017-07-06 12:00:00,14.499999999999998,31.933333333333334,27.5,260.0
2017-07-06 18:00:00,11.166666666666666,29.349999999999998,23.5,250.83333333333334
2017-07-07 00:00:00,12.666666666666664,27.400000000000002,28.5,254.16666666666666
2017-07-07 06:00:00,13.833333333333334,28.5,26.0,250.83333333333334
2017-07-07 12:00:00,8.333333333333334,29.416666666666668,19.333333333333332,251.66666666666666
2017-07-07 18:00:00,10.0,27.900000000000002,22.833333333333332,250.83333333333334
2017-07-08 00:00:00,18.333333333333332,26.683333333333334,23.333333333333332,241.66666666666666
2017-07-08 06:00:00,25.166666666666668,26.099999999999998,20.666666666666668,236.66666666666666
2017-07-08 12:00:00,10.166666666666666,28.616666666666664,18.833333333333332,237.5
2017-07-08 18:00:00,11.333333333333334,28.016666666666666,25.333333333333332,235.0
2017-07-09 00:00:00,11.0,26.733333333333334,20.5,217.5
2017-07-09 06:00:00,15.333333333333334,28.083333333333332,22.0,235.0
2017-07-09 12:00:00,14.666666666666664,31.833333333333332,20.0,256.6666666666667
2017-07-09 18:00:00,11.333333333333334,29.066666666666666,19.166666666666668,273.3333333333333
2017-07-10 00:00:00,7.7781031633077555,27.566666666666666,14.666666666666666,265.0
2017-07-10 06:00:00,18.666666666666668,28.5,15.333333333333334,267.5
