Time,PM25,Temp,WindSpeed,WindDir
2018-10-01 00:00:00,22.0,26.6,3.0,200.0
2018-10-01 01:00:00,16.999999999999996,25.8,3.0,90.0
2018-10-01 02:00:00,12.999999999999996,25.8,3.0,90.0
2018-10-01 03:00:00,12.0,25.8,3.0,90.0
2018-10-01 04:00:00,11.0,25.2,1.0,105.0
2018-10-01 05:00:00,12.999999999999996,25.2,1.0,105.0
2018-10-01 06:00:00,16.0,25.2,1.0,105.0
2018-10-01 07:00:00,12.999999999999996,26.0,2.0,5.0
2018-10-01 08:00:00,16.999999999999996,26.0,2.0,5.0
2018-10-01 09:00:00,17.999999999999996,26.0,2.0,5.0
2018-10-01 10:00:00,16.0,30.2,4.0,25.0
2018-10-01 11:00:00,16.999999999999996,30.2,4.0,25.0
2018-10-01 12:00:00,16.0,30.2,4.0,25.0
2018-10-01 13:00:00,8.000000000000002,32.1,3.0,45.0
2018-10-01 14:00:00,5.999999999999999,32.1,3.0,45.0
2018-10-01 15:00:00,11.0,32.1,3.0,45.0
2018-10-01 16:00:00,14.0,30.6,3.0,25.0
2018-10-01 17:00:00,16.0,30.6,3.0,25.0
2018-10-01 18:00:00,17.999999999999996,30.6,3.0,25.0
2018-10-01 19:00:00,23.000000000000004,26.9,6.0,65.0
2018-10-01 20:00:00,28.000000000000004,26.9,6.0,65.0
2018-10-01 21:00:00,25.000000000000004,26.9,6.0,65.0
2018-10-01 22:00:00,5.999999999999999,26.2,6.0,70.0
2018-10-01 23:00:00,5.0,26.2,6.0,70.0
2018-10-02 00:00:00,6.999999999999998,26.2,6.0,70.0
2018-10-02 01:00:00,6.999999999999998,25.7,4.0,340.0
2018-10-02 02:00:00,5.999999999999999,25.7,4.0,340.0
2018-10-02 03:00:00,5.0,25.7,4.0,340.0
2018-10-02 04:00:00,5.0,25.0,5.0,330.0
2018-10-02 05:00:00,6.999999999999998,25.0,5.0,330.0
2018-10-02 06:00:00,9.000000000000002,25.0,5.0,330.0
2018-10-02 07:00:00,12.999999999999996,25.9,9.0,30.0
2018-10-02 08:00:00,14.999999999999998,25.9,9.0,30.0
2018-10-02 09:00:00,14.0,25.9,9.0,30.0
2018-10-02 10:00:00,5.999999999999999,30.4,8.0,20.0
2018-10-02 11:00:00,5.0,30.4,8.0,20.0
2018-10-02 12:00:00,3.999999999999999,30.4,8.0,20.0
2018-10-02 13:00:00,8.000000000000002,32.1,8.0,310.0
2018-10-02 14:00:00,6.999999999999998,32.1,8.0,310.0
2018-10-02 15:00:00,5.0,32.1,8.0,310.0
2018-10-02 16:00:00,3.0,30.2,8.0,325.0
2018-10-02 17:00:00,2.0000000000000004,30.2,8.0,325.0
2018-10-02 18:00:00,5.0,30.2,8.0,325.0
2018-10-02 19:00:00,8.000000000000002,26.9,12.0,20.0
2018-10-02 20:00:00,10.000000000000002,26.9,12.0,20.0
2018-10-02 21:00:00,10.000000000000002,26.9,12.0,20.0
2018-10-02 22:00:00,11.0,26.3,10.0,35.0
2018-10-02 23:00:00,11.0,26.3,10.0,35.0
2018-10-03 00:00:00,12.999999999999996,26.3,10.0,35.0
2018-10-03 01:00:00,14.0,25.7,12.0,20.0
2018-10-03 02:00:00,16.0,25.7,12.0,20.0
2018-10-03 03:00:00,14.0,25.7,12.0,20.0
2018-10-03 04:00:00,12.0,25.1,11.0,15.0
2018-10-03 05:00:00,11.0,25.1,11.0,15.0
2018-10-03 06:00:00,12.0,25.1,11.0,15.0
2018-10-03 07:00:00,16.0,25.9,13.0,30.0
