Time,PM25,Temp,WindSpeed,WindDir
2017-07-01 00:00:00,10.000000000000002,27.9,21.0,250.0
2017-07-01 01:00:00,5.999999999999999,27.9,21.0,250.0
2017-07-01 02:00:00,5.999999999999999,27.9,21.0,250.0
2017-07-01 03:00:00,5.0,27.9,21.0,250.0
2017-07-01 04:00:00,10.000000000000002,27.7,21.0,250.0
2017-07-01 05:00:00,9.000000000000002,27.7,21.0,250.0
2017-07-01 06:00:00,5.999999999999999,27.7,21.0,250.0
2017-07-01 07:00:00,6.999999999999998,27.9,22.0,230.0
2017-07-01 08:00:00,8.000000000000002,27.9,22.0,230.0
2017-07-01 09:00:00,10.000000000000002,27.9,22.0,230.0
2017-07-01 10:00:00,8.000000000000002,29.4,24.0,235.0
2017-07-01 11:00:00,6.999999999999998,29.4,24.0,235.0
2017-07-01 12:00:00,5.999999999999999,29.4,24.0,235.0
2017-07-01 13:00:00,9.000000000000002,29.9,24.0,245.0
2017-07-01 14:00:00,5.0,29.9,24.0,245.0
2017-07-01 15:00:00,5.0,29.9,24.0,245.0
2017-07-01 16:00:00,9.000000000000002,29.7,26.0,255.0
2017-07-01 17:00:00,12.999999999999996,29.7,26.0,255.0
2017-07-01 18:00:00,14.0,29.7,26.0,255.0
2017-07-01 19:00:00,23.000000000000004,28.1,28.0,245.0
2017-07-01 20:00:00,23.999999999999996,28.1,28.0,245.0
2017-07-01 21:00:00,26.999999999999996,28.1,28.0,245.0
2017-07-01 22:00:00,23.999999999999996,27.7,27.0,255.0
2017-07-01 23:00:00,12.999999999999996,27.7,27.0,255.0
2017-07-02 00:00:00,9.000000000000002,27.7,27.0,255.0
2017-07-02 01:00:00,5.999999999999999,27.6,23.0,245.0
2017-07-02 02:00:00,9.000000000000002,27.6,23.0,245.0
2017-07-02 03:00:00,14.999999999999998,27.6,23.0,245.0
2017-07-02 04:00:00,12.999999999999996,27.3,25.0,250.0
2017-07-02 05:00:00,5.999999999999999,27.3,25.0,250.0
2017-07-02 06:00:00,3.999999999999999,27.3,25.0,250.0
2017-07-02 07:00:00,5.999999999999999,27.5,24.0,245.0
2017-07-02 08:00:00,6.999999999999998,27.5,24.0,245.0
2017-07-02 09:00:00,6.999999999999998,27.5,24.0,245.0
2017-07-02 10:00:00,6.999999999999998,29.0,25.0,250.0
2017-07-02 11:00:00,6.999999999999998,29.0,25.0,250.0
2017-07-02 12:00:00,8.000000000000002,29.0,25.0,250.0
2017-07-02 13:00:00,8.000000000000002,29.5,25.0,255.0
2017-07-02 14:00:00,6.999999999999998,29.5,25.0,255.0
2017-07-02 15:00:00,3.999999999999999,29.5,25.0,255.0
2017-07-02 16:00:00,5.999999999999999,29.5,26.0,275.0
2017-07-02 17:00:00,9.000000000000002,29.5,26.0,275.0
2017-07-02 18:00:00,12.0,29.5,26.0,275.0
2017-07-02 19:00:00,16.0,27.8,34.0,280.0
2017-07-02 20:00:00,25.000000000000004,27.8,34.0,280.0
2017-07-02 21:00:00,33.00000000000001,27.8,34.0,280.0
2017-07-02 22:00:00,30.0,27.6,29.0,290.0
2017-07-02 23:00:00,10.000000000000002,27.6,29.0,290.0
2017-07-03 00:00:00,5.999999999999999,27.6,29.0,290.0
2017-07-03 01:00:00,6.999999999999998,27.4,24.0,295.0
2017-07-03 02:00:00,5.0,27.4,24.0,295.0
2017-07-03 03:00:00,5.999999999999999,27.4,24.0,295.0
2017-07-03 04:00:00,12.0,27.3,23.0,285.0
2017-07-03 05:00:00,14.0,27.3,23.0,285.0
2017-07-03 06:00:00,16.0,27.3,23.0,285.0
2017-07-03 07:00:00,16.999999999999996,28.3,21.0,265.0
2017-07-03 08:00:00,6.999999999999998,28.3,21.0,265.0
2017-07-03 09:00:00,5.999999999999999,28.3,21.0,265.0
2017-07-03 10:00:00,5.0,29.9,22.0,260.0
2017-07-03 11:00:00,3.999999999999999,29.9,22.0,260.0
2017-07-03 12:00:00,5.999999999999999,29.9,22.0,260.0
2017-07-03 13:00:00,3.999999999999999,30.3,19.0,275.0
2017-07-03 14:00:00,5.999999999999999,30.3,19.0,275.0
2017-07-03 15:00:00,10.000000000000002,30.3,19.0,275.0
2017-07-03 16:00:00,14.0,30.3,24.0,280.0
2017-07-03 17:00:00,11.0,30.3,24.0,280.0
2017-07-03 18:00:00,5.0,30.3,24.0,280.0
2017-07-03 19:00:00,5.999999999999999,28.5,29.0,285.0
2017-07-03 20:00:00,12.0,28.5,29.0,285.0
2017-07-03 21:00:00,14.999999999999998,28.5,29.0,285.0
2017-07-03 22:00:00,18.999999999999996,28.3,26.0,280.0
2017-07-03 23:00:00,21.000000000000004,28.3,26.0,280.0
2017-07-04 00:00:00,23.999999999999996,28.3,26.0,280.0
2017-07-04 01:00:00,18.999999999999996,27.8,24.0,280.0
2017-07-04 02:00:00,16.0,27.8,24.0,280.0
2017-07-04 03:00:00,16.0,27.8,24.0,280.0
2017-07-04 04:00:00,14.999999999999998,27.4,24.0,275.0
2017-07-04 05:00:00,10.000000000000002,27.4,24.0,275.0
2017-07-04 06:00:00,11.0,27.4,24.0,275.0
2017-07-04 07:00:00,14.999999999999998,28.1,21.0,265.0
2017-07-04 08:00:00,14.999999999999998,28.1,21.0,265.0
2017-07-04 09:00:00,14.0,28.1,21.0,265.0
2017-07-04 10:00:00,9.000000000000002,29.8,20.0,260.0
2017-07-04 11:00:00,5.999999999999999,29.8,20.0,260.0
2017-07-04 12:00:00,6.999999999999998,29.8,20.0,260.0
2017-07-04 13:00:00,10.000000000000002,30.0,21.0,260.0
2017-07-04 14:00:00,10.000000000000002,30.0,21.0,260.0
2017-07-04 15:00:00,8.000000000000002,30.0,21.0,260.0
2017-07-04 16:00:00,12.0,30.0,21.0,275.0
2017-07-04 17:00:00,12.0,30.0,21.0,275.0
2017-07-04 18:00:00,25.000000000000004,30.0,21.0,275.0
2017-07-04 19:00:00,31.0,28.2,22.0,285.0
2017-07-04 20:00:00,32.0,28.2,22.0,285.0
2017-07-04 21:00:00,40.00000000000001,28.2,22.0,285.0
2017-07-04 22:00:00,43.99999999999999,27.5,24.0,280.0
2017-07-04 23:00:00,23.000000000000004,27.5,24.0,280.0
2017-07-05 00:00:00,5.999999999999999,27.5,24.0,280.0
2017-07-05 01:00:00,5.0,26.9,25.0,280.0
2017-07-05 02:00:00,5.0,26.9,25.0,280.0
2017-07-05 03:00:00,9.000000000000002,26.9,25.0,280.0
