Time,PM25,Temp,WindSpeed,WindDir
2017-07-01 00:00:00,14.0,27.9,16.0,260.0
2017-07-01 01:00:00,10.000000000000002,27.9,16.0,260.0
2017-07-01 02:00:00,16.999999999999996,27.9,16.0,260.0
2017-07-01 03:00:00,20.0,27.9,16.0,260.0
2017-07-01 04:00:00,14.999999999999998,27.4,16.0,255.0
2017-07-01 05:00:00,16.0,27.4,16.0,255.0
2017-07-01 06:00:00,23.000000000000004,27.4,16.0,255.0
2017-07-01 07:00:00,23.000000000000004,28.0,17.0,235.0
2017-07-01 08:00:00,28.000000000000004,28.0,17.0,235.0
2017-07-01 09:00:00,26.999999999999996,28.0,17.0,235.0
2017-07-01 10:00:00,22.0,31.1,18.0,240.0
2017-07-01 11:00:00,16.999999999999996,31.1,18.0,240.0
2017-07-01 12:00:00,14.999999999999998,31.1,18.0,240.0
2017-07-01 13:00:00,14.0,33.3,18.0,255.0
2017-07-01 14:00:00,16.0,33.3,18.0,255.0
2017-07-01 15:00:00,16.999999999999996,33.3,18.0,255.0
2017-07-01 16:00:00,8.000000000000002,32.7,20.0,265.0
2017-07-01 17:00:00,9.000000000000002,32.7,20.0,265.0
2017-07-01 18:00:00,10.000000000000002,32.7,20.0,265.0
2017-07-01 19:00:00,14.0,28.8,29.0,250.0
2017-07-01 20:00:00,16.0,28.8,29.0,250.0
2017-07-01 21:00:00,16.999999999999996,28.8,29.0,250.0
2017-07-01 22:00:00,14.999999999999998,28.6,25.0,265.0
2017-07-01 23:00:00,14.999999999999998,28.6,25.0,265.0
2017-07-02 00:00:00,16.999999999999996,28.6,25.0,265.0
2017-07-02 01:00:00,14.0,27.8,18.0,260.0
2017-07-02 02:00:00,16.999999999999996,27.8,18.0,260.0
2017-07-02 03:00:00,18.999999999999996,27.8,18.0,260.0
2017-07-02 04:00:00,16.0,27.1,19.0,260.0
2017-07-02 05:00:00,20.0,27.1,19.0,260.0
2017-07-02 06:00:00,35.0,27.1,19.0,260.0
2017-07-02 07:00:00,30.0,27.5,17.0,240.0
2017-07-02 08:00:00,32.0,27.5,17.0,240.0
2017-07-02 09:00:00,31.0,27.5,17.0,240.0
2017-07-02 10:00:00,21.000000000000004,31.0,20.0,245.0
2017-07-02 11:00:00,23.000000000000004,31.0,20.0,245.0
2017-07-02 12:00:00,14.999999999999998,31.0,20.0,245.0
2017-07-02 13:00:00,17.999999999999996,32.6,24.0,260.0
2017-07-02 14:00:00,14.0,32.6,24.0,260.0
2017-07-02 15:00:00,16.999999999999996,32.6,24.0,260.0
2017-07-02 16:00:00,18.999999999999996,32.7,25.0,270.0
2017-07-02 17:00:00,5.999999999999999,32.7,25.0,270.0
2017-07-02 18:00:00,14.0,32.7,25.0,270.0
2017-07-02 19:00:00,12.999999999999996,29.0,41.0,280.0
2017-07-02 20:00:00,12.999999999999996,29.0,41.0,280.0
2017-07-02 21:00:00,12.0,29.0,41.0,280.0
2017-07-02 22:00:00,11.0,28.2,32.0,290.0
2017-07-02 23:00:00,14.0,28.2,32.0,290.0
2017-07-03 00:00:00,11.0,28.2,32.0,290.0
2017-07-03 01:00:00,8.000000000000002,27.8,33.0,290.0
2017-07-03 02:00:00,6.999999999999998,27.8,33.0,290.0
2017-07-03 03:00:00,6.999999999999998,27.8,33.0,290.0
2017-07-03 04:00:00,16.0,27.2,33.0,285.0
2017-07-03 05:00:00,17.999999999999996,27.2,33.0,285.0
2017-07-03 06:00:00,25.000000000000004,27.2,33.0,285.0
2017-07-03 07:00:00,22.0,28.0,26.0,275.0
2017-07-03 08:00:00,21.000000000000004,28.0,26.0,275.0
2017-07-03 09:00:00,16.999999999999996,28.0,26.0,275.0
2017-07-03 10:00:00,17.999999999999996,31.8,25.0,270.0
2017-07-03 11:00:00,21.000000000000004,31.8,25.0,270.0
2017-07-03 12:00:00,16.0,31.8,25.0,270.0
2017-07-03 13:00:00,18.999999999999996,33.5,20.0,285.0
2017-07-03 14:00:00,20.0,33.5,20.0,285.0
2017-07-03 15:00:00,18.999999999999996,33.5,20.0,285.0
2017-07-03 16:00:00,16.999999999999996,32.9,26.0,270.0
2017-07-03 17:00:00,12.999999999999996,32.9,26.0,270.0
2017-07-03 18:00:00,10.000000000000002,32.9,26.0,270.0
2017-07-03 19:00:00,11.0,29.5,32.0,270.0
2017-07-03 20:00:00,20.0,29.5,32.0,270.0
2017-07-03 21:00:00,22.0,29.5,32.0,270.0
2017-07-03 22:00:00,18.999999999999996,28.4,30.0,275.0
2017-07-03 23:00:00,12.0,28.4,30.0,275.0
2017-07-04 00:00:00,12.999999999999996,28.4,30.0,275.0
2017-07-04 01:00:00,10.000000000000002,27.5,36.0,280.0
2017-07-04 02:00:00,14.999999999999998,27.5,36.0,280.0
