Time,PM25,Temp,WindSpeed,WindDir
2017-07-01 00:00:00,22.0,26.6,14,140
2017-07-01 01:00:00,16.0,26.6,14,140
2017-07-01 02:00:00,12.999999999999996,26.6,14,140
2017-07-01 03:00:00,17.999999999999996,26.6,14,140
2017-07-01 04:00:00,29.000000000000004,26.0,14,140
2017-07-01 05:00:00,32.0,26.0,14,140
2017-07-01 06:00:00,35.99999999999999,26.0,14,140
2017-07-01 07:00:00,28.000000000000004,26.9,14,140
2017-07-01 08:00:00,17.999999999999996,26.9,14,140
2017-07-01 09:00:00,10.000000000000002,26.9,14,140
2017-07-01 10:00:00,14.0,31.6,14,140
2017-07-01 11:00:00,12.999999999999996,31.6,14,140
2017-07-01 12:00:00,17.999999999999996,31.6,14,140
2017-07-01 13:00:00,14.999999999999998,34.2,14,140
2017-07-01 14:00:00,23.999999999999996,34.2,14,140
2017-07-01 15:00:00,23.999999999999996,34.2,14,140
2017-07-01 16:00:00,16.999999999999996,34.6,14,140
2017-07-01 17:00:00,12.0,34.6,14,140
2017-07-01 18:00:00,20.0,34.6,14,140
2017-07-01 19:00:00,25.000000000000004,28.6,14,140
2017-07-01 20:00:00,33.00000000000001,28.6,14,140
2017-07-01 21:00:00,28.000000000000004,28.6,14,140
2017-07-01 22:00:00,30.0,26.9,14,140
2017-07-01 23:00:00,36.99999999999999,26.9,14,140
2017-07-02 00:00:00,42.99999999999999,26.9,14,140
2017-07-02 01:00:00,23.999999999999996,26.3,14,140
2017-07-02 02:00:00,42.0,26.3,14,140
2017-07-02 03:00:00,41.00000000000001,26.3,14,140
2017-07-02 04:00:00,35.0,25.7,14,140
2017-07-02 05:00:00,36.99999999999999,25.7,14,140
2017-07-02 06:00:00,29.000000000000004,25.7,14,140
2017-07-02 07:00:00,43.99999999999999,26.4,14,140
2017-07-02 08:00:00,50.0,26.4,14,140
2017-07-02 09:00:00,39.0,26.4,14,140
2017-07-02 10:00:00,26.999999999999996,30.5,14,140
2017-07-02 11:00:00,18.999999999999996,30.5,14,140
2017-07-02 12:00:00,14.0,30.5,14,140
2017-07-02 13:00:00,12.999999999999996,32.9,14,140
2017-07-02 14:00:00,14.0,32.9,14,140
2017-07-02 15:00:00,10.000000000000002,32.9,14,140
2017-07-02 16:00:00,3.999999999999999,33.8,14,140
2017-07-02 17:00:00,5.0,33.8,14,140
2017-07-02 18:00:00,21.000000000000004,33.8,14,140
2017-07-02 19:00:00,31.0,28.1,14,140
2017-07-02 20:00:00,35.99999999999999,28.1,14,140
2017-07-02 21:00:00,37.99999999999999,28.1,14,140
2017-07-02 22:00:00,39.0,27.6,14,140
2017-07-02 23:00:00,35.99999999999999,27.6,14,140
2017-07-03 00:00:00,28.000000000000004,27.6,14,140
2017-07-03 01:00:00,26.0,26.7,14,140
2017-07-03 02:00:00,26.999999999999996,26.7,14,140
2017-07-03 03:00:00,26.999999999999996,26.7,14,140
2017-07-03 04:00:00,22.0,25.8,14,140
2017-07-03 05:00:00,29.000000000000004,25.8,14,140
2017-07-03 06:00:00,37.99999999999999,25.8,14,140
2017-07-03 07:00:00,53.00000000000001,26.6,14,140
2017-07-03 08:00:00,50.0,26.6,14,140
2017-07-03 09:00:00,35.0,26.6,14,140
2017-07-03 10:00:00,12.0,31.5,14,140
2017-07-03 11:00:00,3.0,31.5,14,140
2017-07-03 12:00:00,8.000000000000002,31.5,14,140
2017-07-03 13:00:00,20.0,33.6,14,140
2017-07-03 14:00:00,11.0,33.6,14,140
2017-07-03 15:00:00,10.000000000000002,33.6,14,140
2017-07-03 16:00:00,14.0,31.9,14,140
2017-07-03 17:00:00,14.0,31.9,14,140
2017-07-03 18:00:00,5.999999999999999,31.9,14,140
2017-07-03 19:00:00,10.000000000000002,27.4,14,140
2017-07-03 20:00:00,23.999999999999996,27.4,14,140
2017-07-03 21:00:00,26.999999999999996,27.4,14,140
2017-07-03 22:00:00,18.999999999999996,26.4,14,140
2017-07-03 23:00:00,21.000000000000004,26.4,14,140
2017-07-04 00:00:00,30.0,26.4,14,140
2017-07-04 01:00:00,35.99999999999999,25.6,14,140
2017-07-04 02:00:00,37.99999999999999,25.6,14,140
2017-07-04 03:00:00,41.00000000000001,25.6,14,140
2017-07-04 04:00:00,33.99999999999999,25.2,14,140
2017-07-04 05:00:00,28.000000000000004,25.2,14,140
2017-07-04 06:00:00,25.000000000000004,25.2,14,140
2017-07-04 07:00:00,5.0,25.0,14,140
2017-07-04 08:00:00,9.000000000000002,25.0,14,140
2017-07-04 09:00:00,33.99999999999999,25.0,14,140
2017-07-04 10:00:00,41.00000000000001,27.8,14,140
2017-07-04 11:00:00,35.0,27.8,14,140
2017-07-04 12:00:00,29.000000000000004,27.8,14,140
2017-07-04 13:00:00,21.000000000000004,27.4,14,140
2017-07-04 14:00:00,12.999999999999996,27.4,14,140
2017-07-04 15:00:00,10.000000000000002,27.4,14,140
