Time,PM25,Temp,WindSpeed,WindDir
2017-07-01 00:00:00,21.666666666666668,26.400000000000002,14.0,140.0
2017-07-01 06:00:00,19.833333333333332,28.316666666666666,14.0,140.0
2017-07-01 12:00:00,18.333333333333332,33.9,14.0,140.0
2017-07-01 18:00:00,28.833333333333332,29.03333333333333,14.0,140.0
2017-07-02 00:00:00,37.0,26.2,14.0,140.0
2017-07-02 06:00:00,34.666666666666664,27.650000000000002,14.0,140.0
2017-07-02 12:00:00,10.0,32.8,14.0,140.0
2017-07-02 18:00:00,33.5,28.883333333333336,14.0,140.0
2017-07-03 00:00:00,26.5,26.55,14.0,140.0
2017-07-03 06:00:00,31.833333333333332,28.099999999999998,14.0,140.0
2017-07-03 12:00:00,12.833333333333334,32.68333333333333,14.0,140.0
2017-07-03 18:00:00,17.833333333333332,27.816666666666663,14.0,140.0
2017-07-04 00:00:00,34.5,25.599999999999998,14.0,140.0
2017-07-04 06:00:00,24.833333333333332,25.96666666666667,14.0,140.0
2017-07-04 12:00:00,16.5,27.433333333333334,14.0,140.0
2017-07-04 18:00:00,16.666666666666668,25.566666666666666,14.0,140.0
2017-07-05 00:00:00,14.333333333333334,24.483333333333334,14.0,140.0
2017-07-05 06:00:00,23.333333333333332,26.28333333333333,14.0,140.0
2017-07-05 12:00:00,12.499999999999998,26.599999999999998,14.0,140.0
2017-07-05 18:00:00,29.833333333333332,25.066666666666666,14.0,140.0
2017-07-06 00:00:00,23.833333333333332,24.366666666666664,14.0,140.0
2017-07-06 06:00:00,22.5,26.733333333333334,14.0,140.0
2017-07-06 12:00:00,11.0,30.166666666666668,14.0,140.0
2017-07-06 18:00:00,18.166666666666668,26.78333333333333,14.0,140.0
2017-07-07 00:00:00,11.833333333333334,25.0,33.666666666666664,233.33333333333334
2017-07-07 06:00:00,14.300265496885167,26.71666666666667,29.0,253.33333333333334
2017-07-07 12:00:00,16.0,29.933333333333334,20.166666666666668,243.33333333333334
2017-07-07 18:00:00,11.633598830218501,26.849999999999998,27.666666666666668,248.33333333333334
2017-07-08 00:00:00,13.333333333333334,24.78333333333333,18.166666666666668,221.66666666666666
2017-07-08 06:00:00,12.5,24.633333333333336,19.0,217.5
2017-07-08 12:00:00,9.466932163551833,27.133333333333336,19.333333333333332,216.66666666666666
2017-07-08 18:00:00,33.83333333333333,25.75,22.166666666666668,219.16666666666666
2017-07-09 00:00:00,19.666666666666664,24.616666666666664,19.5,222.5
2017-07-09 06:00:00,31.333333333333332,26.633333333333336,14.5,225.83333333333334
2017-07-09 12:00:00,7.333333333333333,32.43333333333333,13.0,228.33333333333334
2017-07-09 18:00:00,31.833333333333332,28.883333333333336,12.0,218.33333333333334
2017-07-10 00:00:00,17.500000000000004,26.083333333333332,19.333333333333332,326.6666666666667
2017-07-10 06:00:00,26.166666666666668,27.383333333333336,15.833333333333334,62.5
2017-07-10 12:00:00,12.666666666666666,32.03333333333333,7.833333333333333,4.166666666666667
2017-07-10 18:00:00,38.166666666666664,27.8,11.0,27.5
2017-07-11 00:00:00,18.767197660437002,25.28333333333333,26.833333333333332,86.66666666666667
2017-07-11 06:00:00,25.666666666666668,27.400000000000002,39.333333333333336,85.83333333333333
2017-07-11 12:00:00,23.833333333333332,31.583333333333332,44.0,77.5
2017-07-11 18:00:00,38.333333333333336,27.883333333333336,43.333333333333336,70.0
2017-07-12 00:00:00,9.966932163551833,25.616666666666664,16.5,119.16666666666667
2017-07-12 06:00:00,27.66666666666666,26.916666666666668,9.333333333333334,105.83333333333333
2017-07-12 12:00:00,13.0,31.316666666666666,10.666666666666666,102.5
2017-07-12 18:00:00,34.333333333333336,27.766666666666666,11.166666666666666,101.66666666666667
2017-07-13 00:00:00,36.666666666666664,25.433333333333334,34.166666666666664,220.83333333333334
2017-07-13 06:00:00,21.0,26.700000000000003,36.333333333333336,258.3333333333333
2017-07-13 12:00:00,11.050265496885169,30.583333333333332,32.666666666666664,254.16666666666666
2017-07-13 18:00:00,39.166666666666664,27.3,36.0,248.33333333333334
2017-07-14 00:00:00,9.666666666666666,25.333333333333332,35.833333333333336,256.6666666666667
2017-07-14 06:00:00,22.666666666666668,27.333333333333332,35.0,265.8333333333333
2017-07-14 12:00:00,6.600530993770337,30.966666666666665,30.333333333333332,263.3333333333333
2017-07-14 18:00:00,14.083333333333334,27.13333333333333,37.833333333333336,269.1666666666667
2017-07-15 00:00:00,16.666666666666668,24.78333333333333,38.333333333333336,280.0
2017-07-15 06:00:00,22.0,24.633333333333336,52.833333333333336,276.6666666666667
2017-07-15 12:00:00,16.333333333333332,26.516666666666666,53.0,286.6666666666667
2017-07-15 18:00:00,38.833333333333336,25.733333333333334,49.0,275.0
2017-07-16 00:00:00,28.833333333333332,23.816666666666666,43.666666666666664,275.8333333333333
2017-07-16 06:00:00,21.333333333333332,25.400000000000002,44.0,271.6666666666667
2017-07-16 12:00:00,7.666666666666667,29.933333333333334,38.333333333333336,275.8333333333333
2017-07-16 18:00:00,15.833333333333334,26.45,41.5,270.0
2017-07-17 00:00:00,22.333333333333332,24.066666666666666,46.0,265.0
2017-07-17 06:00:00,20.333333333333332,23.816666666666666,52.833333333333336,272.5
2017-07-17 12:00:00,18.083333333333332,27.2,56.166666666666664,262.5
2017-07-17 18:00:00,20.666666666666664,25.316666666666666,56.666666666666664,251.66666666666666
2017-07-18 00:00:00,23.833333333333332,23.833333333333332,52.666666666666664,249.16666666666666
2017-07-18 06:00:00,23.333333333333332,24.7,47.833333333333336,253.33333333333334
2017-07-18 12:00:00,4.666666666666666,29.96666666666667,37.833333333333336,263.3333333333333
2017-07-18 18:00:00,38.333333333333336,27.333333333333332,32.833333333333336,261.6666666666667
2017-07-19 00:00:00,19.333333333333332,24.86666666666667,37.333333333333336,279.1666666666667
2017-07-19 06:00:00,16.333333333333332,26.7,35.666666666666664,285.8333333333333
2017-07-19 12:00:00,17.133598830218503,31.2,29.166666666666668,281.6666666666667
2017-07-19 18:00:00,19.666666666666664,27.683333333333334,33.833333333333336,272.5
2017-07-20 00:00:00,12.166666666666666,24.883333333333336,35.833333333333336,283.3333333333333
2017-07-20 06:00:00,4.034395320874007,25.21666666666667,34.0,290.0
2017-07-20 12:00:00,9.133598830218501,27.8,20.0,308.3333333333333
2017-07-20 18:00:00,17.166666666666664,25.433333333333334,21.0,271.6666666666667
2017-07-21 00:00:00,14.5,23.733333333333334,23.5,271.6666666666667
2017-07-21 06:00:00,24.133598830218503,24.916666666666668,12.333333333333334,294.1666666666667
2017-07-21 12:00:00,12.83333333333333,28.650000000000002,12.5,271.6666666666667
2017-07-21 18:00:00,44.333333333333336,26.8,18.333333333333332,255.0
2017-07-22 00:00:00,11.333333333333334,24.933333333333334,29.666666666666668,256.6666666666667
2017-07-22 06:00:00,24.166666666666668,25.71666666666667,24.333333333333332,260.0
2017-07-22 12:00:00,4.001327484425843,30.100000000000005,25.666666666666668,259.1666666666667
2017-07-22 18:00:00,40.5,27.46666666666667,31.0,253.33333333333334
2017-07-23 00:00:00,20.333333333333336,25.28333333333333,30.666666666666668,274.1666666666667
2017-07-23 06:00:00,9.833333333333332,26.7,24.0,275.8333333333333
2017-07-23 12:00:00,17.466932163551835,32.016666666666666,20.166666666666668,270.8333333333333
2017-07-23 18:00:00,27.666666666666668,28.733333333333334,29.166666666666668,271.6666666666667
2017-07-24 00:00:00,20.166666666666668,25.933333333333334,28.5,289.1666666666667
2017-07-24 06:00:00,18.0,27.0,26.0,303.3333333333333
2017-07-24 12:00:00,8.5,31.88333333333333,24.5,287.5
2017-07-24 18:00:00,19.5,27.233333333333334,31.333333333333332,284.1666666666667
2017-07-25 00:00:00,21.333333333333332,25.099999999999998,37.5,300.8333333333333
2017-07-25 06:00:00,29.166666666666668,25.650000000000002,40.166666666666664,317.5
2017-07-25 12:00:00,14.333333333333334,29.933333333333334,35.166666666666664,319.1666666666667
2017-07-25 18:00:00,27.666666666666668,27.183333333333334,32.5,300.8333333333333
2017-07-26 00:00:00,8.550265496885167,25.133333333333336,33.0,297.5
2017-07-26 06:00:00,16.333333333333332,25.349999999999998,36.666666666666664,308.3333333333333
2017-07-26 12:00:00,12.333333333333334,28.316666666666666,35.333333333333336,317.5
2017-07-26 18:00:00,17.499999999999996,25.566666666666666,29.333333333333332,301.6666666666667
2017-07-27 00:00:00,12.166666666666666,24.21666666666667,41.0,295.8333333333333
2017-07-27 06:00:00,26.333333333333332,24.95,42.666666666666664,300.8333333333333
2017-07-27 12:00:00,11.166666666666666,27.0,35.666666666666664,292.5
2017-07-27 18:00:00,29.0,26.066666666666666,36.0,276.6666666666667
2017-07-28 00:00:00,22.0,24.316666666666666,39.166666666666664,274.1666666666667
2017-07-28 06:00:00,20.666666666666668,26.03333333333333,42.333333333333336,275.0
2017-07-28 12:00:00,15.166666666666666,31.53333333333333,39.333333333333336,266.6666666666667
2017-07-28 18:00:00,32.166666666666664,26.933333333333334,51.833333333333336,259.1666666666667
2017-07-29 00:00:00,14.800265496885169,24.816666666666666,51.166666666666664,278.3333333333333
2017-07-29 06:00:00,19.767197660437006,25.71666666666667,35.5,279.1666666666667
2017-07-29 12:00:00,22.5,31.0,37.333333333333336,265.0
2017-07-29 18:00:00,41.5,28.183333333333334,40.666666666666664,255.83333333333334
2017-07-30 00:00:00,30.999999999999996,25.71666666666667,44.0,270.8333333333333
2017-07-30 06:00:00,21.666666666666668,26.78333333333333,37.333333333333336,277.5
2017-07-30 12:00:00,20.833333333333336,32.733333333333334,31.333333333333332,261.6666666666667
2017-07-30 18:00:00,42.5,29.883333333333336,33.0,252.5
2017-07-31 00:00:00,29.5,26.133333333333336,39.333333333333336,265.8333333333333
2017-07-31 06:00:00,33.5,27.433333333333334,43.833333333333336,283.3333333333333
2017-07-31 12:00:00,21.46693216355183,33.550000000000004,31.5,274.1666666666667
2017-07-31 18:00:00,53.333333333333336,30.450000000000003,28.833333333333332,250.0
2017-08-01 00:00:00,37.49999999999999,26.816666666666666,29.0,245.0
2017-08-01 06:00:00,20.333333333333332,27.816666666666666,29.0,245.0
